NM_020309.4_0,ENST00000380243.9,100.000,15,0,0,6,20,6243,6229,1.3,30.2
NM_020309.4_0,ENST00000515035.5,100.000,15,0,0,5,19,2999,2985,1.3,30.2
NM_020309.4_0,ENST00000620040.4,100.000,15,0,0,5,19,4310,4296,1.3,30.2
NM_020309.4_0,ENST00000619831.4,100.000,15,0,0,5,19,4298,4284,1.3,30.2
NM_020309.4_0,ENST00000357033.8,100.000,15,0,0,5,19,4517,4503,1.3,30.2
NM_020309.4_0,ENST00000378677.6,100.000,15,0,0,5,19,4493,4479,1.3,30.2
NM_020309.4_0,ENST00000215531.6,100.000,15,0,0,5,19,945,931,1.3,30.2
NM_020309.4_0,ENST00000588970.5,100.000,15,0,0,4,18,489,475,1.3,30.2
NM_020309.4_0,ENST00000542454.2,100.000,15,0,0,1,15,757,743,1.3,30.2
NM_020309.4_0,ENST00000576764.1,100.000,15,0,0,6,20,211,197,1.3,30.2
NM_020309.4_0,ENST00000485428.1,100.000,15,0,0,4,18,146,132,1.3,30.2
NM_020309.4_0,ENST00000371221.3,100.000,15,0,0,4,18,1662,1648,1.3,30.2
NM_020309.4_0,ENST00000371224.7,100.000,15,0,0,4,18,1673,1659,1.3,30.2
NM_020309.4_0,ENST00000417848.2,100.000,14,0,0,5,18,223,210,5.0,28.2
NM_020309.4_0,ENST00000644785.1,100.000,14,0,0,5,18,444,431,5.0,28.2
NM_020309.4_0,ENST00000546192.1,100.000,14,0,0,4,17,1465,1452,5.0,28.2
NM_020309.4_0,ENST00000324189.5,100.000,14,0,0,4,17,1600,1587,5.0,28.2
NM_020309.4_0,ENST00000566982.1,100.000,14,0,0,5,18,444,431,5.0,28.2
NM_020309.4_0,ENST00000622330.4,100.000,14,0,0,5,18,681,668,5.0,28.2
NM_020309.4_0,ENST00000512471.1,100.000,14,0,0,5,18,259,246,5.0,28.2
NM_020309.4_0,ENST00000344086.8,100.000,14,0,0,5,18,651,638,5.0,28.2
NM_020309.4_0,ENST00000368485.8,100.000,14,0,0,5,18,531,518,5.0,28.2
NM_020309.4_0,ENST00000420843.7,100.000,14,0,0,5,18,2454,2441,5.0,28.2
NM_020309.4_0,ENST00000284617.7,100.000,14,0,0,5,18,141,128,5.0,28.2
NM_020309.4_0,ENST00000483092.1,100.000,14,0,0,5,18,388,375,5.0,28.2
NM_020309.4_0,ENST00000503692.5,100.000,14,0,0,5,18,46,33,5.0,28.2
NM_020309.4_0,ENST00000581825.1,100.000,14,0,0,3,16,422,409,5.0,28.2
NM_020309.4_0,ENST00000317905.10,100.000,14,0,0,3,16,2874,2861,5.0,28.2
NM_020309.4_0,ENST00000423245.6,100.000,14,0,0,3,16,2781,2768,5.0,28.2
NM_020309.4_0,ENST00000443199.6,100.000,14,0,0,3,16,2285,2272,5.0,28.2
NM_020309.4_0,ENST00000578865.5,100.000,14,0,0,3,16,372,359,5.0,28.2
NM_020309.4_0,ENST00000555495.5,100.000,14,0,0,5,18,2088,2075,5.0,28.2
NM_020309.4_0,ENST00000556603.6,100.000,14,0,0,5,18,2118,2105,5.0,28.2
NM_020309.4_0,ENST00000267615.11,100.000,14,0,0,5,18,2293,2280,5.0,28.2
NM_020309.4_0,ENST00000585357.1,100.000,14,0,0,5,18,1295,1282,5.0,28.2
NM_020309.4_0,ENST00000289753.2,100.000,14,0,0,1,14,2299,2286,5.0,28.2
NM_020309.4_0,ENST00000252338.4,100.000,14,0,0,5,18,1803,1790,5.0,28.2
NM_020309.4_0,ENST00000292174.5,100.000,14,0,0,6,19,2102,2089,5.0,28.2
NM_020309.4_0,ENST00000479348.2,100.000,14,0,0,6,19,772,759,5.0,28.2
NM_020309.4_0,ENST00000539045.1,100.000,14,0,0,4,17,160,147,5.0,28.2
NM_020309.4_0,ENST00000544182.1,100.000,14,0,0,4,17,1233,1220,5.0,28.2
NM_020309.4_0,ENST00000648374.1,100.000,14,0,0,4,17,911,898,5.0,28.2
NM_020309.4_0,ENST00000392841.1,100.000,14,0,0,4,17,843,830,5.0,28.2
NM_020309.4_0,ENST00000546226.5,100.000,14,0,0,4,17,1546,1533,5.0,28.2
NM_020309.4_0,ENST00000543543.5,100.000,14,0,0,4,17,1259,1246,5.0,28.2
NM_020309.4_0,ENST00000649823.1,100.000,14,0,0,4,17,1241,1228,5.0,28.2
NM_020309.4_0,ENST00000650307.1,100.000,14,0,0,4,17,1610,1597,5.0,28.2
NM_020309.4_0,ENST00000650101.1,100.000,14,0,0,4,17,1405,1392,5.0,28.2
NM_020309.4_0,ENST00000648026.1,100.000,14,0,0,4,17,678,665,5.0,28.2
NM_020309.4_0,ENST00000543090.5,100.000,14,0,0,4,17,795,782,5.0,28.2
NM_020309.4_0,ENST00000544387.5,100.000,14,0,0,4,17,784,771,5.0,28.2
NM_020309.4_0,ENST00000542044.5,100.000,14,0,0,4,17,1229,1216,5.0,28.2
NM_020309.4_0,ENST00000640813.1,100.000,14,0,0,4,17,781,768,5.0,28.2
NM_020309.4_0,ENST00000542729.5,100.000,14,0,0,4,17,904,891,5.0,28.2
NM_020309.4_0,ENST00000537841.5,100.000,14,0,0,4,17,1024,1011,5.0,28.2
NM_020309.4_0,ENST00000442944.7,100.000,14,0,0,4,17,917,904,5.0,28.2
NM_020309.4_0,ENST00000652429.1,100.000,14,0,0,4,17,937,924,5.0,28.2
NM_020309.4_0,ENST00000626917.2,100.000,14,0,0,5,18,2088,2075,5.0,28.2
NM_020309.4_0,ENST00000614271.3,100.000,14,0,0,5,18,2118,2105,5.0,28.2
NM_020309.4_0,ENST00000626153.2,100.000,14,0,0,5,18,2171,2158,5.0,28.2
NM_020309.4_1,ENST00000618828.1,94.444,18,1,0,2,19,3067,3050,5.0,28.2
NM_020309.4_1,ENST00000374866.9,94.444,18,1,0,2,19,3480,3463,5.0,28.2
NM_020309.4_1,ENST00000494569.5,94.444,18,1,0,2,19,476,459,5.0,28.2
NM_020309.4_1,ENST00000517570.5,100.000,14,0,0,3,16,143,130,5.0,28.2
NM_020309.4_1,ENST00000622489.4,100.000,14,0,0,6,19,104,91,5.0,28.2
NM_020309.4_1,ENST00000443597.7,100.000,14,0,0,6,19,15,2,5.0,28.2
NM_020309.4_1,ENST00000451681.5,100.000,14,0,0,6,19,46,33,5.0,28.2
NM_020309.4_1,ENST00000007969.12,100.000,14,0,0,6,19,104,91,5.0,28.2
NM_020309.4_1,ENST00000478385.5,100.000,14,0,0,2,15,655,642,5.0,28.2
NM_020309.4_2,ENST00000372491.4,100.000,16,0,0,5,20,70,55,0.32,32.2
NM_020309.4_2,ENST00000464116.2,94.737,19,1,0,2,20,340,322,1.3,30.2
NM_020309.4_2,ENST00000627610.1,100.000,14,0,0,1,14,49,36,5.0,28.2
NM_020309.4_2,ENST00000614297.1,100.000,14,0,0,1,14,49,36,5.0,28.2
NM_020309.4_2,ENST00000626800.1,100.000,14,0,0,1,14,49,36,5.0,28.2
NM_020309.4_2,ENST00000584811.5,100.000,14,0,0,4,17,32,19,5.0,28.2
NM_020309.4_2,ENST00000430790.6,100.000,14,0,0,3,16,445,432,5.0,28.2
NM_020309.4_2,ENST00000434886.6,100.000,14,0,0,3,16,710,697,5.0,28.2
NM_020309.4_2,ENST00000469349.1,100.000,14,0,0,3,16,143,130,5.0,28.2
NM_020309.4_2,ENST00000477412.1,100.000,14,0,0,3,16,465,452,5.0,28.2
NM_020309.4_2,ENST00000461036.1,100.000,14,0,0,3,16,586,573,5.0,28.2
NM_020309.4_2,ENST00000476095.5,100.000,14,0,0,3,16,390,377,5.0,28.2
NM_020309.4_2,ENST00000651453.1,100.000,14,0,0,3,16,2762,2749,5.0,28.2
NM_020309.4_2,ENST00000443829.5,100.000,14,0,0,3,16,2612,2599,5.0,28.2
NM_020309.4_2,ENST00000416683.5,100.000,14,0,0,3,16,5460,5447,5.0,28.2
NM_020309.4_2,ENST00000651747.1,100.000,14,0,0,3,16,7553,7540,5.0,28.2
NM_020309.4_2,ENST00000450053.7,100.000,14,0,0,3,16,7776,7763,5.0,28.2
NM_020309.4_2,ENST00000506990.5,100.000,14,0,0,2,15,207,194,5.0,28.2
NM_020309.4_2,ENST00000453190.7,100.000,14,0,0,2,15,217,204,5.0,28.2
NM_020309.4_2,ENST00000473330.1,100.000,14,0,0,2,15,1081,1068,5.0,28.2
NM_020309.4_2,ENST00000382361.8,100.000,14,0,0,2,15,1649,1636,5.0,28.2
NM_020309.4_2,ENST00000274203.13,94.444,18,1,0,3,20,5637,5620,5.0,28.2
NM_020309.4_2,ENST00000505695.5,94.444,18,1,0,3,20,3632,3615,5.0,28.2
NM_020309.4_2,ENST00000515803.5,94.444,18,1,0,3,20,3486,3469,5.0,28.2
NM_020309.4_2,ENST00000513610.6,94.444,18,1,0,3,20,5616,5599,5.0,28.2
NM_020309.4_2,ENST00000433936.6,100.000,14,0,0,3,16,445,432,5.0,28.2
NM_020309.4_2,ENST00000424530.6,100.000,14,0,0,3,16,711,698,5.0,28.2
NM_020309.4_2,ENST00000428219.6,100.000,14,0,0,3,16,442,429,5.0,28.2
NM_020309.4_2,ENST00000415926.5,100.000,14,0,0,3,16,708,695,5.0,28.2
NM_020309.4_2,ENST00000399670.3,100.000,14,0,0,3,16,705,692,5.0,28.2
NM_020309.4_2,ENST00000476139.5,100.000,14,0,0,4,17,32,19,5.0,28.2
NM_020309.4_3,ENST00000613099.4,100.000,15,0,0,3,17,3004,2990,1.3,30.2
NM_020309.4_3,ENST00000620676.6,100.000,15,0,0,3,17,3041,3027,1.3,30.2
NM_020309.4_3,ENST00000514701.5,100.000,14,0,0,6,19,1945,1932,5.0,28.2
NM_020309.4_3,ENST00000408903.7,100.000,14,0,0,6,19,2001,1988,5.0,28.2
NM_020309.4_3,ENST00000515367.6,100.000,14,0,0,6,19,1576,1563,5.0,28.2
NM_020309.4_3,ENST00000302475.8,100.000,14,0,0,6,19,1956,1943,5.0,28.2
NM_020309.4_3,ENST00000524314.1,100.000,14,0,0,7,20,2423,2410,5.0,28.2
NM_020309.4_3,ENST00000359441.4,100.000,14,0,0,7,20,1162,1149,5.0,28.2
NM_020309.4_3,ENST00000518533.5,100.000,14,0,0,7,20,1551,1538,5.0,28.2
NM_020309.4_3,ENST00000236877.11,100.000,14,0,0,5,18,164,151,5.0,28.2
NM_020309.4_5,ENST00000337231.5,100.000,15,0,0,4,18,1882,1868,1.3,30.2
NM_020309.4_5,ENST00000381782.7,100.000,15,0,0,6,20,4513,4499,1.3,30.2
NM_020309.4_5,ENST00000420175.3,100.000,14,0,0,1,14,1301,1288,5.0,28.2
NM_020309.4_5,ENST00000377867.7,100.000,14,0,0,1,14,1246,1233,5.0,28.2
NM_020309.4_5,ENST00000290607.12,100.000,14,0,0,6,19,13700,13687,5.0,28.2
NM_020309.4_5,ENST00000376770.5,100.000,14,0,0,6,19,57,44,5.0,28.2
NM_020309.4_5,ENST00000251547.10,100.000,14,0,0,6,19,37,24,5.0,28.2
NM_020309.4_5,ENST00000376768.5,100.000,14,0,0,6,19,33,20,5.0,28.2
NM_020309.4_5,ENST00000425796.5,100.000,14,0,0,6,19,57,44,5.0,28.2
NM_020309.4_5,ENST00000529681.5,94.444,18,1,0,1,18,4218,4201,5.0,28.2
NM_020309.4_6,ENST00000557815.1,94.737,19,1,0,2,20,6564,6546,1.3,30.2
NM_020309.4_6,ENST00000417001.1,100.000,14,0,0,7,20,420,407,5.0,28.2
NM_020309.4_6,ENST00000434123.2,100.000,14,0,0,7,20,129,116,5.0,28.2
NM_020309.4_6,ENST00000343629.11,94.444,18,1,0,1,18,4540,4523,5.0,28.2
NM_020309.4_6,ENST00000495737.1,100.000,14,0,0,1,14,118,105,5.0,28.2
NM_020309.4_6,ENST00000295569.12,100.000,14,0,0,1,14,97,84,5.0,28.2
NM_020309.4_6,ENST00000586519.1,100.000,14,0,0,7,20,187,174,5.0,28.2
NM_020309.4_6,ENST00000412096.6,100.000,14,0,0,7,20,3078,3065,5.0,28.2
NM_020309.4_6,ENST00000207549.8,100.000,14,0,0,7,20,3445,3432,5.0,28.2
NM_020309.4_6,ENST00000589670.5,100.000,14,0,0,7,20,231,218,5.0,28.2
NM_020309.4_6,ENST00000512813.5,100.000,14,0,0,3,16,29,16,5.0,28.2
NM_020309.4_6,ENST00000360642.7,100.000,14,0,0,3,16,52,39,5.0,28.2
NM_020309.4_6,ENST00000347613.8,100.000,14,0,0,3,16,55,42,5.0,28.2
NM_020309.4_7,ENST00000218364.5,100.000,15,0,0,5,19,42,28,1.3,30.2
